timestamp           ,delta1                 ,delta2_5              ,delta5                ,ema               ,price
2025-03-13 23:48:02 ,21.29271517999976      ,74.29720697999969     ,82.6988395100006      ,82016.24311528074 ,81103.57
2025-03-13 23:49:01 ,23.031005039999798     ,75.8713477499997      ,84.79087580000066     ,82016.1646839082  ,81123.015
2025-03-13 23:50:01 ,29.135605239999876     ,80.07694286999967     ,89.9257192900007      ,82016.76860547683 ,81138.305
2025-03-13 23:51:02 ,18.68548831999982      ,70.56805988999969     ,80.54567317000055     ,82016.77644861408 ,81128.44
2025-03-13 23:52:02 ,17.860643149999817     ,77.02088678999971     ,82.02800693000034     ,82015.15684077094 ,81097.715
2025-03-13 23:53:02 ,-0.6032979000001717    ,59.524302269999765    ,63.34024303000092     ,82014.17252704545 ,81069.545
2025-03-13 23:54:03 ,9.64755306999973       ,75.16689678999958     ,75.20622040000057     ,82014.13331135917 ,81067.865
2025-03-13 23:55:03 ,-4.024708720000348     ,55.99833260999989     ,59.75888203000039     ,82014.95291920232 ,81096.3
2025-03-13 23:56:02 ,10.902244909999695     ,69.6222881999997      ,71.05267230000038     ,82014.8940956729  ,81068.745
2025-03-13 23:57:03 ,28.34770459999976      ,96.05401676999924     ,88.38150600000034     ,82015.01566430036 ,81127.045
2025-03-13 23:58:02 ,49.05892819999977      ,109.20584898999971    ,136.12562229000048    ,82013.32154665329 ,81055.435
2025-03-13 23:59:03 ,20.216685129999775     ,81.55942939999969     ,108.64837681000063    ,82013.14115449644 ,81038.11
2025-03-14 00:00:01 ,27.27843876999981      ,80.60964724999963     ,80.21743503000039     ,81990.51052622727 ,81067.775
2025-03-14 00:01:02 ,30.6360519699997       ,113.4619076199995     ,115.06899405000087    ,81954.06305461052 ,81035.87
2025-03-14 00:02:02 ,6.992793900000009      ,110.56394837999989    ,95.71434334000145     ,81950.49050559092 ,80978.065
2025-03-14 00:03:03 ,-5.636633170000067     ,86.85310389000009     ,84.4494287600013      ,81952.53364284581 ,80975.125
2025-03-14 00:04:02 ,5.282919209999875      ,124.63136839999984    ,84.39216185000123     ,81950.85521147327 ,80946.415
2025-03-14 00:05:02 ,4.952435819999948      ,122.13316683999992    ,99.96818073000111     ,81950.84344676738 ,80976.895
2025-03-14 00:06:02 ,6.770468799999861      ,126.91456048999967    ,85.55821757000143     ,81951.93364284582 ,80940.96
2025-03-14 00:07:03 ,-5.490189800000053     ,117.6152723199998     ,92.77521349000148     ,81948.38462323797 ,80915.015
2025-03-14 00:08:03 ,6.02352384999989       ,120.63962233999987    ,105.07869702000124    ,81950.6316820615  ,80910.13
2025-03-14 00:09:02 ,-1.243698020000096     ,121.36463893999965    ,96.60586428000101     ,81948.09442715954 ,80891.04
2025-03-14 00:10:02 ,5.001380659999995      ,126.36510934999973    ,122.47246691000151    ,81945.93756441445 ,80815.135
2025-03-14 00:11:02 ,2.4464325599998915     ,121.2517125699996     ,99.3068931600011      ,81947.10619186543 ,80824.655
2025-03-14 00:12:02 ,2.1102521499999227     ,127.84813224999957    ,102.33296937000131    ,81949.44344676739 ,80886.105
2025-03-14 00:13:02 ,-8.697986560000146     ,127.46643244999976    ,86.65996387000126     ,81950.73364284582 ,80944.335
2025-03-14 00:14:02 ,-25.481150340000283    ,82.06342353999977     ,70.6227554300009      ,81952.82776049287 ,80971.54
2025-03-14 00:15:02 ,-16.20026955999998     ,117.05036735000002    ,77.1751584200016      ,81952.23168206151 ,80998.005
2025-03-14 00:16:03 ,0.9512739099997987     ,109.18411241999982    ,84.28400878000127     ,81950.1454075517  ,80934.145
2025-03-14 00:17:02 ,-3.6900115500001505    ,118.23733034999975    ,95.85426266000093     ,81950.25128990464 ,80896.645
2025-03-14 00:18:02 ,-10.297617360000174    ,78.67106322999999     ,74.7478065300009      ,81954.25128990464 ,80989.275
2025-03-14 00:19:02 ,-14.01528617000011     ,71.52749721999999     ,65.15336130000128     ,81952.66305461052 ,81048.27
2025-03-14 00:20:02 ,-12.758793760000145    ,75.67411489999992     ,69.94486490000116     ,81953.31403500268 ,81005.455
2025-03-14 00:21:02 ,-2.2569782500001168    ,83.49959570999994     ,77.36594923000092     ,81952.57678010072 ,80973.25
2025-03-14 00:22:02 ,2.886310529999804      ,122.31481195999982    ,99.90840181000141     ,81950.88266245366 ,80951.415
2025-03-14 00:23:02 ,-4.355369360000196     ,114.73490844999984    ,91.41355001000142     ,81950.46305461052 ,80907.045
2025-03-14 00:24:02 ,-6.600677460000327     ,75.38882184999974     ,80.96443644000112     ,81953.1885448066  ,80970.565
2025-03-14 00:25:02 ,-4.181238070000319     ,83.68271489999975     ,78.23585574000066     ,81954.08266245366 ,81000.745
2025-03-14 00:26:02 ,-20.74841016000022     ,67.37071587999989     ,61.401241010001456    ,81953.69442715954 ,81037.75
2025-03-14 00:27:03 ,-29.58623093000017     ,38.26597022999999     ,29.448339200000987    ,81958.25521147327 ,81061.62
2025-03-14 00:28:02 ,-13.412282500000003    ,-5.786544169999928    ,33.2421127000012      ,81960.29442715955 ,81186.78
2025-03-14 00:29:02 ,-20.91730709999996     ,-12.933502729999844   ,26.058983240001396    ,81959.43560363013 ,81204.06
