timestamp,delta1,delta2_5,delta5,ema,price
2025-03-12 20:41:01.848718,-84.32710141999976,-118.60562675999932,-71.53001587999978,82139.89241256342,83117.235
2025-03-12 20:40:01.959701,-78.25997922999977,-113.33054936999932,-66.62481207999991,82141.01005962223,83141.535
2025-03-12 20:39:02.197564,-82.16069358999977,-113.63477386999952,-66.04399656000004,82140.09633413205,83146.235
2025-03-12 20:38:01.896716,-87.26516389999972,-117.42186818999957,-70.55176275000014,82139.02966746538,83113.71
2025-03-12 20:37:01.945873,-75.98861903999955,-100.38799742999944,-76.24732580999978,82138.17868707322,83093.835
2025-03-12 20:36:02.189235,-102.06672228999957,-125.05202402999944,-78.62363357999993,82138.033589034,83074.445
2025-03-12 20:35:01.990558,-82.08624853999973,-107.65681155999931,-62.10929654000023,82133.28456942616,82967.595
2025-03-12 20:34:02.579540,-95.46675402999949,-106.18781904999915,-61.08560545,82134.7630007987,83012.415
2025-03-12 20:33:02.603498,-83.26649585999954,-108.75567767999917,-63.68516069000003,82133.65319687715,82978.25
2025-03-12 20:32:01.729897,-81.62338422999963,-104.62678758999928,-59.60430312000011,82132.58653021048,82968.96
2025-03-12 20:31:01.963955,-71.33172452999975,-76.59231165999938,-49.85328177000042,82130.54339295557,82895.775
2025-03-12 20:30:01.941407,-76.97211759999979,-79.47230140999935,-43.608967440000356,82128.51986354381,82864.675
2025-03-12 20:29:01.887134,-76.77074979999963,-79.75811111999914,-54.17557882000011,82129.57868707323,82866.795
2025-03-12 20:28:02.159336,-74.90195672999971,-82.76242732999921,-57.23346934000028,82129.51202040655,82865.835
2025-03-12 20:27:02.467177,-77.34548203999984,-83.6493702499993,-58.28824180000032,82130.1473145242,82866.285
2025-03-12 20:26:01.871524,-83.43850983999965,-87.29240914999926,-62.53369674000044,82131.22574589675,82912.235
2025-03-12 20:25:01.662365,-105.2294557799996,-109.29827130999973,-64.06926599000087,82132.1904517791,82943.055
2025-03-12 20:24:01.711136,-76.6167293599998,-82.10560456999929,-56.822445620000394,82129.34339295558,82876.575
2025-03-12 20:23:01.791557,-70.7224003299998,-90.15605374999976,-41.79729989000043,82127.89633413205,82849.28
2025-03-12 20:22:02.392254,-34.20182744999974,-45.54121080999917,-26.507756800000436,82126.95907923009,82803.16
2025-03-12 20:21:01.858681,-47.0351542599997,-58.68940261999927,-36.03232093000054,82127.26496158302,82830.17
2025-03-12 20:20:02.300355,-42.96745374999966,-55.92785516999922,-36.11502225000038,82127.03751060263,82804.05
2025-03-12 20:19:01.819165,-45.58079619999981,-54.94728043999936,-38.10820169000067,82127.28064785754,82812.385
2025-03-12 20:18:02.232170,-70.30135131999972,-78.02987497999922,-41.601116420000324,82128.41005962224,82824.485
2025-03-12 20:17:01.971440,-55.45330382999964,-66.87879646999932,-48.110621690000585,82127.35515766146,82789.555
2025-03-12 20:16:01.845323,-49.30317709999969,-61.00953192999921,-36.851014990000124,82124.15515766146,82741.82
2025-03-12 20:15:02.146288,-57.71924018999971,-70.09008179999933,-49.791698620000204,82125.08456942617,82725.785
2025-03-12 20:14:01.911970,-57.55095389999974,-69.73027634999914,-48.998424430000114,82124.41398119087,82785.515
2025-03-12 20:13:01.798555,-46.90312790999985,-59.32152580999943,-41.36655039000016,82126.63751060262,82793.765
2025-03-12 20:12:02.396375,-64.43148348999983,-78.27825621999949,-58.16252181000067,82126.09241256342,82823.885
2025-03-12 20:11:02.311347,-55.112195019999774,-68.38790724999953,-55.69478048000104,82126.10809883793,82811.695
2025-03-12 20:10:01.745503,-50.32315593999974,-62.23640111999944,-43.33843411000066,82127.48456942616,82867.285
2025-03-12 20:09:01.761095,-76.40275921999978,-83.99715679999943,-47.86219309000052,82128.85319687714,82805.175
2025-03-12 20:08:01.601970,-58.490635409999925,-65.90087117999951,-29.326525240000763,82127.55515766145,82825.995
2025-03-12 20:07:01.960594,-50.313020259999774,-60.94946939999943,-36.72307759000029,82123.81398119086,82701.59
2025-03-12 20:06:02.189855,-45.70769146999976,-72.3412377200001,-48.691804480001,82122.6610400144,82731.675
2025-03-12 20:05:02.152577,-48.84750223999973,-75.49271479999922,-45.947239030000844,82126.93947138694,82784.68
2025-03-12 20:04:02.957537,-63.87008865999985,-88.66109437000037,-68.76984496000142,82126.18260864184,82783.9
2025-03-12 20:03:02.096433,-74.50414138999989,-79.2911681799994,-52.90584714000039,82128.9041772693,82876.595
2025-03-12 20:02:01.799310,-78.33251928999982,-86.19197983999968,-58.77734450000082,82131.70025570066,82885.655
2025-03-12 20:01:02.179518,-61.166843809999705,-69.5998314499993,-42.52078194000029,82129.86496158302,82931.085
2025-03-12 20:00:02.222057,-78.98104157999992,-90.10558213000041,-59.6339429700015,82130.33554981832,82918.96
2025-03-12 19:59:02.483695,-98.00975097999981,-111.80761912999958,-64.36032266000024,82108.27755988037,83064.895
2025-03-12 19:58:01.659242,-89.8508405499999,-100.63986927999991,-56.61893880000042,82108.77167752743,83046.375
2025-03-12 19:57:01.740691,-78.44748035999984,-94.99831798999958,-38.79074047000012,82107.45795203724,83000.005
2025-03-12 19:56:01.768830,-129.47842150999963,-115.35110556999939,-71.39396511999973,82108.75599125293,83031.925
2025-03-12 19:55:02.539117,-87.79053021000001,-95.0277280899997,-68.38277132000059,82105.25010889999,82949.955
2025-03-12 19:54:02.648345,-89.49875704999997,-93.89911038999963,-62.03429624000057,82103.59912850783,82917.05
2025-03-12 19:53:01.941687,-45.47371742999988,-49.89803591999947,-29.06238444000047,82099.25795203724,82819.035
2025-03-12 19:52:01.774818,-48.75458161999987,-56.2218215299994,-35.76053191000028,82098.2383441941,82749.995
2025-03-12 19:51:01.550564,-48.85920278999981,-55.510899629999216,-30.624498450000203,82095.49716772352,82702.12
2025-03-12 19:50:02.953661,-67.9349026699999,-71.01076453999949,-43.767317260000425,82098.49324615489,82851.295
2025-03-12 19:49:01.752730,-41.590714879999894,-47.21962899999943,-25.88722340000038,82097.06971674312,82750.555
2025-03-12 19:48:01.704642,-42.76838238999986,-52.92603540999934,-25.706074030000252,82093.32854027253,82648.695
2025-03-12 19:47:02.629964,-36.684385489999784,-41.9992981099993,-14.222767950000275,82094.34814811568,82639.945
2025-03-12 19:46:02.385000,-8.744969889999965,-16.10420339999979,5.0586213499994415,82097.03834419411,82729.735
2025-03-12 19:45:02.302281,-39.270799489999916,-44.93922294999916,-17.027779470000155,82093.16383439019,82611.94
2025-03-12 19:44:01.608186,-41.329765549999905,-40.854219909999216,-11.72057884999981,82089.5952069392,82571.325
2025-03-12 19:43:01.681201,-29.351833139999883,-42.6543608599992,-13.468938019999712,82089.07363831175,82513.455
2025-03-12 19:42:02.061183,-25.72979421000005,-50.719602439999306,-22.450695839999753,82086.86187360587,82498.365
2025-03-12 19:41:01.796188,-31.914841480000035,-46.624905099999296,-17.668463739999822,82090.34814811568,82588.325
2025-03-12 19:40:02.326702,-25.277953010000004,-46.587844169999386,-18.343511599999943,82092.12854027253,82624.985
2025-03-12 19:39:01.644963,-39.189224759999775,-49.748952389999346,-28.44670965000006,82097.07755988037,82777.425
2025-03-12 19:38:01.691374,-37.1600559099999,-62.31170277999959,-43.79872038000053,82099.81089321371,82837.595
2025-03-12 19:37:02.407895,-21.16260849999975,-60.396657329999385,-34.217355310000244,82099.32069713528,82798.86
2025-03-12 19:36:02.432686,-38.74330650999988,-74.45968882999952,-44.21004203000007,82099.81481478234,82844.165
2025-03-12 19:35:01.882565,-79.75281677999985,-93.65541299999953,-67.94425864000044,82103.92069713528,82905.725
2025-03-12 19:34:01.725088,-76.8734736799997,-84.23308777999935,-64.14950625000017,82103.71677556665,82916.805
2025-03-12 19:33:02.338333,-68.88386716999983,-82.6700929299995,-56.23901589000036,82103.35599125293,82902.695
2025-03-12 19:32:01.647565,-63.61702853999978,-76.61374657999943,-50.14334939000025,82103.89324615488,82908.615
2025-03-12 19:31:01.547846,-47.90476777999979,-74.22574371999943,-39.191599850000216,82098.9795206647,82800.485
2025-03-12 19:30:02.306877,-62.1582729299997,-73.02450352999935,-53.42089867999999,82096.85795203724,82750.545
2025-03-12 19:29:01.884474,-62.8368121799997,-114.91203781999937,-73.33999475999991,82100.33638340978,82859.995
2025-03-12 19:28:01.711238,-44.50713180999986,-56.2551393199995,-36.389876310000545,82099.45010889998,82789.965
2025-03-12 19:27:01.683973,-48.11306389999987,-59.81777826999942,-37.12469460000051,82098.71285399802,82766.535
2025-03-12 19:26:02.165230,-49.20842329999988,-63.622189479999406,-37.397402280000165,82096.25795203724,82739.465
2025-03-12 19:25:01.656679,-51.072201249999864,-62.84439295999945,-41.81921649000037,82097.61873635097,82777.045
2025-03-12 19:24:01.755070,-60.86454089999987,-72.25861155999948,-49.54860229000019,82097.11285399803,82758.335
2025-03-12 19:23:01.737929,-61.33712878999992,-72.76276643999947,-50.119595010000296,82097.38344223332,82772.855
2025-03-12 19:22:01.655511,-59.10842292999996,-88.61879805999962,-59.62889429000046,82103.07755988037,82889.275
2025-03-12 19:21:01.986243,-81.7479085099998,-114.28961757999957,-65.38997418000014,82106.56775595881,83005.075
2025-03-12 19:20:02.346477,-69.95615595999985,-93.40853482999947,-71.03064816000034,82103.33638340978,82906.225
2025-03-12 19:19:02.081406,-101.58554378999979,-169.7569050599994,-104.77101756999986,82105.19912850783,82935.42
2025-03-12 19:18:02.213731,-52.620225669999925,-100.38835632999977,-77.82057671999968,82099.48540301764,82787.555
2025-03-12 19:17:01.609472,-65.19094723999982,-99.67979156999962,-74.8921929299994,82096.5246187039,82720.535
2025-03-12 19:16:02.035301,-79.19455087999995,-134.24911460999968,-97.34908873999996,82104.63442262547,82944.865
2025-03-12 19:15:01.692225,-58.85633746999994,-123.2348192999996,-94.2751129999998,82102.97167752743,82906.645
2025-03-12 19:14:02.238875,-56.6392732700001,-114.98234794999976,-86.07445411999998,82102.26971674312,82876.475
2025-03-12 19:13:01.802297,-52.487559460000085,-117.02397678999981,-87.92219674000035,82100.9952069392,82830.545
2025-03-12 19:12:02.296979,-79.47166263000003,-111.80675311999966,-77.41501112000014,82100.77167752743,82817.425
2025-03-12 19:11:02.303917,-76.71160074999986,-101.95797584999954,-75.2797386900001,82099.56775595881,82779.475
2025-03-12 19:10:01.616257,-86.54685434999988,-111.91238105999977,-89.04860837000018,82096.92854027254,82731.805
2025-03-12 19:09:01.823949,-94.77992405999984,-127.29924346000021,-101.22736790000062,82096.4108932137,82722.1
2025-03-12 19:08:02.411206,-70.79172814999987,-107.36785950999933,-73.8306200099995,82092.24618733136,82630.31
2025-03-12 19:07:02.102032,-40.01326398000003,-81.25886772999934,-54.34500067999937,82088.84618733135,82547.25
2025-03-12 19:06:02.387170,-63.11192395999973,-98.90554406999928,-67.65669738999941,82090.04226576274,82527.055
2025-03-12 19:05:01.680654,-70.31176642999984,-116.11039742999935,-86.15947810999995,82093.05403046861,82653.665
2025-03-12 19:04:01.688405,-69.53202857999975,-111.6525197499993,-87.87208555999979,82092.45795203724,82632.13
2025-03-12 19:03:02.369394,-76.26406690999966,-105.35929453999904,-74.09956945999932,82091.75599125293,82579.665
2025-03-12 19:02:02.360359,-47.588192599999985,-104.9926366399996,-74.53533408999971,82086.8383441941,82491.725
2025-03-12 19:01:01.782173,-75.47276086999986,-106.53867770999906,-91.4399518099994,82088.90108929214,82550.96
2025-03-12 19:00:02.386040,-80.66089882999985,-121.02264878999969,-87.5855162499991,82091.45795203724,82638.48
2025-03-12 18:59:02.353920,-47.75957148999993,-86.73333531999918,-56.85157997999926,82069.95952944898,82482.105
2025-03-12 18:58:02.429663,-57.727190599999716,-103.33294810999897,-75.48389383999921,82072.54776474311,82549.065
2025-03-12 18:57:01.757393,-38.537696510000046,-92.6231191199993,-62.48327276999942,82070.53992160584,82498.73
2025-03-12 18:56:02.244426,-51.50452042999987,-104.5370145099995,-75.41364258999971,82069.89286278232,82479.465
2025-03-12 18:55:01.974580,-47.77148153999971,-101.8004394699991,-69.56114844999928,82073.48109807645,82579.395
2025-03-12 18:54:01.693353,-49.43094925999972,-98.10074320999945,-73.50612353999998,82072.51247062546,82563.645
2025-03-12 18:53:02.364125,-52.49229747999979,-106.53783923999939,-78.91838005999978,82078.8026667039,82706.48
2025-03-12 18:52:01.830304,-61.661472779999855,-112.11873015999967,-88.04916570000006,82077.77913729212,82716.605
2025-03-12 18:51:01.640431,-61.19171125999992,-106.7150149199993,-78.1967996199997,82077.35560788037,82667.665
2025-03-12 18:50:01.705038,-72.91069465999973,-121.66775342999924,-100.9121911999996,82080.92815689997,82774.63
2025-03-12 18:49:01.777764,-67.3884847999999,-114.08607145999969,-91.18409299000012,82081.21443140977,82769.245
2025-03-12 18:48:02.535105,-56.10902139999982,-101.59839686999928,-73.25961707999971,82076.92815689997,82652.705
2025-03-12 18:47:02.624680,-82.28544803999998,-129.27089028999947,-100.81908888999999,82077.35168631173,82690.39
2025-03-12 18:46:02.196498,-79.58095542999985,-121.27352775000011,-99.77659576000053,82079.46541180192,82731.37
2025-03-12 18:45:02.015719,-90.53798215999984,-134.82252132000028,-110.04300809000057,82077.51639219408,82678.815
2025-03-12 18:44:02.724649,-106.82503427999998,-139.1744317800003,-109.06728272000072,82076.70070591957,82673.94
2025-03-12 18:43:01.882213,-117.7237519599999,-148.80614111000034,-123.09928845000064,82077.4889412137,82714.905
2025-03-12 18:42:02.408801,-71.97844530999976,-109.49059777000002,-78.57793836000025,82075.19874513526,82584.89
2025-03-12 18:41:01.875347,-63.50463151999995,-103.14777545999951,-70.14877492999966,82073.98305886076,82547.165
2025-03-12 18:40:02.156762,-86.61017471999975,-105.96025546999974,-93.38393830000035,82074.89286278232,82631.365
2025-03-12 18:39:02.382716,-71.06082787000003,-110.53950102000005,-75.24961212999972,82071.19874513526,82532.025
2025-03-12 18:38:02.187118,-83.12164664999997,-98.16581654999953,-76.77206861999974,82071.21050984114,82539.315
2025-03-12 18:37:02.167975,-86.72549324999986,-114.6009847400002,-81.36810704000033,82072.90854905682,82513.56
2025-03-12 18:36:01.837740,-91.80056774999989,-118.48221703000016,-85.40903024000016,82074.15952944898,82596.485
2025-03-12 18:35:01.645812,-103.36131858999977,-129.8791543100001,-95.25994219000029,82075.41443140976,82609.775
2025-03-12 18:34:02.010892,-87.1205698099997,-117.43155808000003,-82.01119540000002,82073.52031376271,82521.815
2025-03-12 18:33:01.971914,-56.82435409999994,-118.72183305000033,-80.82810182000031,82068.84580395879,82458.9
2025-03-12 18:32:01.953855,-66.91901302999992,-73.31294066000049,-77.7638394900003,82068.46541180192,82492.215
2025-03-12 18:31:01.884294,-77.7275615299998,-118.5403262400001,-86.99471611000013,82072.23796082154,82530.245
2025-03-12 18:30:01.962620,-80.63013447999981,-121.61757336000005,-90.66096600000009,82071.02619611565,82495.785
2025-03-12 18:29:02.373024,-78.34857173999987,-118.27192625000009,-87.60491005000017,82071.54776474311,82538.56
2025-03-12 18:28:02.179667,-77.14159858999989,-118.88319747000031,-85.23738337000026,82074.61050984115,82596.41
2025-03-12 18:27:01.930449,-91.48741859,-132.9502607700001,-101.55918037000015,82072.78698042937,82580.825
2025-03-12 18:26:01.788130,-99.51208838,-141.96409317999994,-109.65076562000041,82072.75168631173,82563.645
2025-03-12 18:25:01.616869,-52.278451420000124,-95.69194581999946,-61.8657993399994,82072.78305886075,82535.085
2025-03-12 18:24:02.248972,-21.94590768000012,-95.16343138999949,-58.25377406999951,82068.60658827252,82459.565
2025-03-12 18:23:01.829495,-48.162194610000086,-122.61379171999971,-94.09194999999983,82072.29286278231,82567.425
2025-03-12 18:22:01.744744,-39.761896550000216,-115.33020863999977,-83.35849719999987,82071.35168631173,82580.025
2025-03-12 18:21:01.682280,-39.65828418000001,-115.22973716999977,-80.54423891999988,82074.48501964507,82581.075
2025-03-12 18:20:01.653306,-65.73306413000006,-124.00310254999965,-93.34039948999975,82071.52031376271,82515.21
2025-03-12 18:19:02.961816,-60.10225876000004,-117.44407607999969,-86.25913957999978,82070.86541180193,82519.175
2025-03-12 18:18:02.718910,-51.24387373000016,-111.52245485999981,-80.77693895999994,82069.68109807644,82530.705
2025-03-12 18:17:02.533612,-66.18961586999998,-109.07194135999958,-75.87129840999972,82072.46541180192,82501.085
2025-03-12 18:16:02.099479,-50.242525789999945,-117.06978613999974,-78.01978267999965,82067.92815689997,82457.905
2025-03-12 18:15:01.806346,-50.73316468999997,-85.44293365999971,-76.01278689999981,82064.68501964507,82352.925
2025-03-12 18:14:01.740827,-67.79132650999998,-77.27287461999958,-72.69169446999985,82063.87325493919,82294.6
2025-03-12 18:13:02.218248,-23.03139888999982,-68.45907891999937,-79.79325267999951,82058.64188239016,82212.105
2025-03-12 18:12:02.246255,-38.607899329999725,-77.22474315999915,-60.65531885999957,82055.7046274882,82127.33
2025-03-12 18:11:01.638116,-18.110007279999763,-54.535589029999386,-35.66701962999974,82058.45756866467,82121.865
2025-03-12 18:10:02.265498,-29.845453249999593,-50.0621651099988,-39.62721819999922,82051.50070591958,82023.5
2025-03-12 18:09:01.809480,-16.09447207999972,-10.30574638999883,-24.118119949999198,82047.60266670388,81908.225
2025-03-12 18:08:01.530387,-9.258396209999688,-8.035683269998827,-12.995329589999074,82047.40658827251,81891.335
2025-03-12 18:07:01.631199,8.68938723000025,3.927876660001175,-8.385393149999231,82047.23796082154,81881.105
2025-03-12 18:06:01.673364,-6.203785489999859,-45.57060404999902,-31.907953209999334,82050.36345101762,81900.435
2025-03-12 18:05:01.918757,9.242612500000149,6.156142820001094,-6.583847129999128,82047.72423533133,81888.005
2025-03-12 18:04:01.728985,-10.284559799999727,-52.968139909998854,-18.816427619999274,82049.1320784686,82004.46
2025-03-12 18:03:02.139755,-2.24637627999968,-56.17971537999898,-18.19663051999919,82049.4771765078,81952.83
2025-03-12 18:02:02.539262,-37.73700362999992,-63.60915293999912,-39.66543445999912,82049.790901998,81971.64
2025-03-12 18:01:01.819680,2.917349410000071,-14.78471737999908,-16.95927983999877,82047.359529449,81902.815
2025-03-12 18:00:01.964533,5.2519565000000625,-6.054519679999117,-12.75074613999908,82043.00658827252,81817.745
2025-03-12 17:59:02.260094,18.629569190000126,-2.740479909998953,-2.934287109999275,82053.23966038172,81878.58
2025-03-12 17:58:01.888861,28.750807050000105,14.279674120001033,7.753313790000448,82050.89064077387,81843.04
2025-03-12 17:57:01.617378,-2.940547989999743,-16.19908334999886,-23.674875999999415,82051.08279763661,81861.46
2025-03-12 17:56:01.722769,8.667710160000183,-49.32352208999902,-27.554356449999375,82058.03181724445,82017.2
2025-03-12 17:55:01.568770,-17.908426439999715,-84.87522517999915,-53.046781719999615,82060.92985646015,82083.96
2025-03-12 17:54:01.842595,-8.550591039999858,-90.21042981999935,-76.63212405999946,82064.32201332289,82216.38
2025-03-12 17:53:01.996923,-5.327605329999983,-87.79620313999976,-92.14462894999906,82069.4945623425,82297.515
2025-03-12 17:52:01.899194,-4.894078559999798,-81.80416800999959,-75.46447878999953,82068.98475842093,82248.705
2025-03-12 17:51:01.694890,14.44675268000006,-69.8022951599996,-63.18883040999958,82068.11024861701,82173.215
2025-03-12 17:50:01.825120,19.706204110000016,-76.61865715999986,-72.31040262999971,82069.61220940133,82293.255
2025-03-12 17:49:01.660310,-64.11837527999998,-102.31653690999971,-108.07059117999881,82075.16907214643,82507.58
2025-03-12 17:48:01.761743,-44.35529707999993,-120.45181087999956,-96.25656111999956,82076.53377802877,82495.515
2025-03-12 17:47:02.437232,-35.95638824999995,-87.2083327399996,-92.74424635999935,82074.08671920524,82399.635
2025-03-12 17:46:01.705547,-48.68400937000007,-85.75543042999985,-91.70538735999969,82074.68671920525,82406.215
2025-03-12 17:45:01.635840,-31.544669270000014,-83.7584551299997,-88.61993550999955,82073.77691528367,82444.015
2025-03-12 17:44:02.041068,-55.52595131999999,-131.42099540999953,-107.59065811999949,82077.85926822486,82517.41
2025-03-12 17:43:01.697656,-55.10484764000003,-131.96840745999955,-107.24625596999948,82079.13377802877,82541.395
2025-03-12 17:42:01.524292,-34.62693235000003,-124.5851205499996,-99.31811542999941,82076.44750351897,82445.445
2025-03-12 17:41:01.979037,-46.24106167999997,-136.5983275599995,-112.04498406999926,82076.8514250876,82496.505
2025-03-12 17:40:01.515442,-24.311553900000064,-71.09066952999987,-79.71614215999955,82074.91417018564,82420.345
2025-03-12 17:39:01.821891,-41.055400219999996,-131.59479183999952,-107.09287087999934,82077.24750351897,82499.05
2025-03-12 17:38:01.694206,-49.0808371100002,-126.96221506999979,-106.29910804999957,82079.4514250876,82572.445
2025-03-12 17:37:02.469073,-9.612697189999949,-113.62055798999936,-74.68585692999915,82081.32201332289,82610.375
2025-03-12 17:36:01.668589,-49.126942770000085,-128.4745284999998,-120.03682571999934,82080.10632704839,82597.165
2025-03-12 17:35:01.976137,-35.458614220000044,-129.99751038999977,-102.83302832999948,82080.14946430328,82559.725
2025-03-12 17:34:01.693038,-56.949437750000044,-151.4473923199998,-124.43151573999938,82080.32985646014,82625.735
2025-03-12 17:33:02.153045,-42.768843639999915,-143.74253231999975,-124.47189357999974,82085.82005253858,82678.845
2025-03-12 17:32:01.887117,-64.62651138999982,-150.45269190999977,-134.79286602999957,82087.66318979349,82779.975
2025-03-12 17:31:01.915842,-72.57664697000007,-141.62117285000008,-126.00534901000009,82088.99260155819,82838.025
2025-03-12 17:30:02.647301,-53.10183393999998,-134.69400181000003,-118.80442443999982,82086.12201332289,82747.525
2025-03-12 17:29:02.017709,-57.54552785000004,-138.47993132999997,-122.75329238999996,82086.96122900916,82760.975
2025-03-12 17:28:01.487287,-56.433179030000105,-134.84531822,-114.88424277000018,82083.3808368523,82682.355
2025-03-12 17:27:01.843155,-41.76539906000019,-116.48472461000006,-93.00387271000022,82083.61613096995,82669.365
2025-03-12 17:26:01.649373,-47.99850699000012,-139.49427719999997,-89.94060976999981,82081.02005253857,82636.185
2025-03-12 17:25:01.698070,-67.9588576199999,-142.64703264999994,-119.52974922999974,82084.14162116603,82705.395
2025-03-12 17:24:01.772302,-54.12518431999993,-128.38478966999992,-112.74164071999931,82088.31809175426,82762.11
2025-03-12 17:23:01.715921,-54.223749219999846,-147.64768431999988,-114.17816667999907,82090.28671920524,82858.06
2025-03-12 17:22:01.520307,-53.88716532999997,-136.97834131999997,-117.26359970999948,82087.62789567583,82782.35
2025-03-12 17:21:01.509127,-69.32539986999987,-126.37555881999981,-112.75123826999982,82087.57299371505,82781.445
2025-03-12 17:20:01.770481,-65.98057820999986,-132.8124143399997,-109.7183856699998,82083.87495449936,82640.77
2025-03-12 17:19:01.957162,-76.19826539999991,-133.38613676999972,-115.20705257999987,82085.82789567583,82707.545
2025-03-12 17:18:02.338324,-42.73584340000011,-107.33299166999979,-83.93202062999984,82079.54946430329,82565.3
2025-03-12 17:17:02.145911,-65.02478447999991,-124.87956570999935,-99.98045868999975,82083.34162116602,82619.19
2025-03-12 17:16:01.857722,-62.956028140000086,-101.59243891999941,-89.2578909499997,82079.71809175426,82531.845
2025-03-12 17:15:02.253243,-3.2165691200001163,-67.07233632999967,-63.212085219999096,82073.58475842093,82404.92
2025-03-12 17:14:01.973292,-29.62062340000014,-79.73026799999985,-75.63251255999984,82073.08279763661,82448.065
2025-03-12 17:13:02.423889,-50.17039192000004,-81.26485505999963,-77.62472960999884,82072.93377802878,82417.675
2025-03-12 17:12:01.797112,-35.447464920000044,-93.51481098999977,-63.74511501999956,82075.32201332289,82420.34
2025-03-12 17:11:01.736644,-44.991647500000056,-89.49179953999933,-84.25969212999973,82077.5965231268,82426.38
2025-03-12 17:10:01.784309,-43.22786019000017,-55.48455986999997,-52.31390783999973,82074.67103293074,82431.185
2025-03-12 17:09:01.726833,-19.193044710000066,-69.20744409999989,-52.666407379999725,82069.38867998956,82295.4
2025-03-12 17:08:01.893948,20.319509199999914,-58.2824840199996,-34.618267459999856,82062.66318979349,82148.015
2025-03-12 17:07:02.072491,21.76017310000006,-66.33854764999964,-42.91314910999898,82065.94554273465,82175.93
2025-03-12 17:06:01.620341,-1.7281007700001112,-52.6539717699996,-32.963120579999725,82067.21613096994,82190.91
2025-03-12 17:05:01.855668,-4.4180069699999365,-67.7014041399994,-44.339971599999785,82063.01220940132,82128.1
2025-03-12 17:04:01.702388,-15.276094170000064,-53.52981983999982,-30.96777916999963,82059.63181724446,82021.025
2025-03-12 17:03:01.739172,8.016855030000016,-55.201978319999284,-31.906744859999662,82062.86318979348,82134.815
2025-03-12 17:02:01.490679,1.4742760700002577,-59.57213103999925,-14.424556029999394,82061.20044469544,82055.055
2025-03-12 17:01:02.277524,-0.007622549999609873,-31.442629639999268,-1.846730299999308,82057.96907214641,81958.095
2025-03-12 17:00:02.041584,4.186765060000113,-39.49745922999921,-3.5378293099993243,82056.85926822486,81934.995
2025-03-12 16:59:02.165756,-3.6309445399997173,-11.790585379999357,7.622551880000458,82059.86799096753,82018.46
2025-03-12 16:58:02.163743,5.362496980000088,-16.17237506999939,6.408506180000359,82061.26014783027,82026.625
2025-03-12 16:57:01.591422,7.4966342200002885,17.16055667000103,16.711700240000653,82058.16995175184,81954.775
2025-03-12 16:56:03.022537,15.723089780000038,26.583064290000635,26.231915880000486,82057.23661841851,81906.715
2025-03-12 16:55:02.149920,8.97769469000022,19.13946163000088,30.338943450000727,82056.78171645773,81904.775
2025-03-12 16:54:01.804596,21.565469930000006,29.901285380000672,36.07221599000047,82051.96603018322,81794.105
2025-03-12 16:53:01.761216,25.699229080000322,13.50655566000097,25.609568040000738,82055.49936351654,81843.155
2025-03-12 16:52:02.212712,19.542638600000117,12.560115030000816,25.185072210000612,82056.55426547733,81905.145
2025-03-12 16:51:02.637131,6.797662140000227,-24.885355639999233,11.264018320000446,82061.020932144,82048.125
2025-03-12 16:50:01.606186,24.747457810000355,-15.871095379998991,17.754255680000767,82060.36210861459,81964.255
2025-03-12 16:49:02.427735,31.458227380000153,-9.52735684999928,13.482291410000414,82061.11897135968,81995.415
2025-03-12 16:48:01.993029,-3.9086706799996875,-26.795036459998983,9.99493891000077,82058.7503439087,81965.73
2025-03-12 16:47:02.287443,-0.012164129999860052,6.500386830000764,14.485960770000645,82055.2052458695,81754.905
2025-03-12 16:46:01.592750,34.898270199999956,15.432129210000653,24.96024065000023,82049.51897135969,81728.185
2025-03-12 16:45:02.004790,42.74624320000008,12.715840290000813,23.821355380001023,82046.05622626164,81663.265
2025-03-12 16:44:01.926722,6.102907660000142,-5.304928569999106,0.002108110000619945,82051.01308900675,81749.385
2025-03-12 16:43:01.912329,34.11643143000009,18.7398697400007,24.754849200000308,82048.84446155577,81723.915
2025-03-12 16:42:02.304574,41.84067203000009,14.866399370000664,29.986076350000246,82051.96995175185,81845.595
2025-03-12 16:41:01.591757,13.471349850000308,-32.34899752999905,3.126132670000459,82060.11112822243,82009.845
2025-03-12 16:40:02.136533,11.38743782000006,-24.18858720999947,-4.069176319999883,82062.05622626164,82056.135
2025-03-12 16:39:01.759303,29.56373031000001,-37.394764589999426,-13.110892159999935,82066.91504979106,82207.975
2025-03-12 16:38:01.637501,6.86524749000003,-45.384019109999514,-20.043911959999946,82066.22877528126,82158.55
2025-03-12 16:37:01.669657,-22.336183799999986,-55.79567003999935,-33.83389359999967,82065.60132430086,82138.985
2025-03-12 16:36:02.490884,-26.779375289999905,-37.190411469999276,0.11993059000025141,82062.16603018322,82020.195
2025-03-12 16:35:01.968335,-4.807892280000061,-36.85493239999951,21.290809780000018,82063.24838312439,82044.89
2025-03-12 16:34:01.616533,1.3954430200001866,-30.70251236999914,39.81646321000045,82059.5777948891,81981.845
2025-03-12 16:33:01.622944,21.83069508000017,17.132906070000814,38.671241890000545,82055.54642234008,81832.675
2025-03-12 16:32:01.563502,29.24360280000016,16.02039969000083,32.29131410000042,82049.3346576342,81738.595
